"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"199512",1.03,0.55,1.41,-1.78,2.94,0.49,2.57,-0.063117404,-0.026773163,-0.03527992,1.7,3.15,1.53,5.79,-4.21,3.93,-0.82,5.96,5.06,1.13,0.83,2.9,2.8,2.95,1.38,2.93,0.31,-0.3,0.8,1.91
"199601",2.26,-2.46,0.4,-0.56,2.26,0.43,0.56,-0.015917585,-0.005667786,0.06833254,2.66,3.49,3.37,-0.36,1.93,2.34,-0.35,5.94,1.91,3.52,2.53,0.15,-0.42,-0.1,0.33,-1.17,0.68,2.59,3.12,3.57
"199602",1.33,1.94,-2.33,1.02,-1.78,0.39,0.58,0.024217896,0.075637283,0.040855044,3.12,2.02,0.89,1.05,6.36,-2.19,4.32,-1.06,-2.58,2.23,3.05,3.23,3.28,3.57,3.66,3.21,3.08,1.57,2.42,1.08
"199603",0.73,1.48,1.27,1.4,-0.95,0.39,-1.89,-0.052205155,-0.044511523,-0.041204882,-0.93,4.28,3.48,4.98,-3.45,-1.87,5.97,0.24,-0.47,1.69,2.86,3.09,1.56,2.9,2.55,2.87,2.38,0.7,1.19,0.71
"199604",2.06,4.72,-4.02,0.71,-2.13,0.46,-0.92,-0.024346542,0.019421123,-0.048530732,0.09,3.54,1.62,3.44,10.06,2.71,4.23,-0.6,-2.59,0.19,7.29,7.93,7.44,6.65,4.53,4,3.56,3.25,1.92,1.17
"199605",2.36,3.21,-1.4,0.16,-0.21,0.42,1.59,0.008760001,0.019139348,-0.021154887,6.57,2.24,2.34,0.48,3.88,0.06,4.37,3.95,1.35,1.59,8.76,5.6,5.65,4.56,3.26,1.88,1.41,1.51,1.69,2.82
"199606",-1.14,-3.67,1.92,2.3,1.11,0.4,1,-0.013614175,-0.009439017,-0.053305948,3.24,-4.93,-0.46,0.92,-4.94,0.44,-1.61,-0.2,5.21,-0.25,-4.87,-4.44,-3.27,-4.68,-3.21,-3.56,-1.95,-1.64,-0.86,0.85
"199607",-5.97,-3.61,4.37,2.85,2.66,0.45,-0.12,-0.024604644,0.002652615,0.004139717,-4.09,-4.18,-3.98,-4.67,-7.55,-8.54,-7.55,-6.06,-5.82,-4.31,-9.06,-9.42,-11.31,-8.99,-8.85,-8.52,-5.86,-6.56,-6.33,-4.06
"199608",2.76,2.51,-0.6,-0.38,-2.47,0.41,0,0.080368481,0.102859502,0.006842666,-0.72,3.16,3.22,2.97,4.43,-0.92,5.83,4.2,2.89,3.91,3.27,5.12,5.71,6.18,7.21,6.26,5.45,5.13,3.62,1.83
"199609",5.02,-1.27,-3.77,1.94,-2.24,0.44,2.71,0.000387183,-0.022436366,-0.022555659,3.71,2.4,6.14,4,10.59,1.52,3.49,7.35,0.67,5.07,2.08,3.75,4.22,3.94,4.62,5.13,4.14,5,5.41,5.97
"199610",0.86,-3.8,4.8,1.46,2.96,0.42,3.9,-0.002517787,-0.026147868,-0.008760244,1.82,0.13,1.6,5.84,-1.25,-0.73,-2.26,-0.71,3.61,3.95,-2.63,-1.7,-1.33,-1.98,-3.12,-2.22,0.97,-0.35,1.05,2.7
"199611",6.25,-3.62,0.16,2.75,-0.7,0.41,-2.24,-0.008325612,-0.018867794,0.071604381,5.14,6.01,6.09,5.53,12.03,5.65,3.12,6.66,2.61,7.53,1.37,2.89,3.31,2.47,3.95,4.77,5.52,6.13,6.81,7.86
"199612",-1.7,3.11,1.01,0.27,1.48,0.46,0.57,0.024150984,0.036766353,-0.041652027,0.54,-3.19,-0.4,0.8,-2.56,2.63,-3.49,-2.69,0.14,-1.8,0.33,1.96,2.75,2.46,0.64,0.34,0.64,-0.96,-2.36,-1.82
"199701",4.99,-1.56,-2.33,2.34,-0.22,0.45,1.95,-0.016954861,0.05956785,-0.037304644,5.54,3.16,4.25,4.32,9.4,2.34,0.19,9.59,0.9,6.03,6.48,4,3.13,2.29,3.22,1.2,3.21,2.8,4.87,6.84
"199702",-0.49,-2.44,4.68,0.6,3.44,0.39,-2.03,0.002704978,-0.014258525,-0.035047168,4.1,0.35,0.8,-5.69,-7.46,2.28,3.09,0.93,-0.57,2.6,-1.44,-2.57,-3.94,-2.66,-1.73,-2.51,-0.36,0.01,-0.11,0.72
"199703",-5.03,-0.5,3.86,0.44,1.68,0.43,0.94,-0.007689106,0.017881608,0.016797571,-5.11,-3.94,-3.73,5.21,-5.56,-7.59,-1.29,-7.4,-2.76,-5.9,-4.61,-4.92,-6.1,-4.79,-5.45,-4.2,-5.1,-4.7,-4.16,-4.45
"199704",4.04,-5.53,-1.03,3.86,-0.92,0.43,4.9,0.01668,0.019206076,0.062034333,5.2,2.31,5.31,0.05,8.2,2.54,2.18,6.15,-1.39,5.23,-3.01,-3.98,-1.29,-0.64,1.25,2.22,2.22,1.9,3.09,6.7
"199705",6.74,4.68,-4.37,-0.47,-2.92,0.49,-5.17,0.027222343,0.044249461,0.012049407,5.88,6.67,7.82,7.34,10.14,6.64,6.04,6.92,3.77,6.25,7.96,11.01,13.02,12.22,11.63,9.85,8.7,7.86,7.42,5.92
"199706",4.1,1.33,0.75,1.14,0.52,0.37,2.62,-0.009755005,-0.004796727,0.008813396,3.55,3.9,5.19,1.31,1.35,3.78,5.01,8.89,3.06,5.37,5.17,6.49,5.48,5.08,5.09,4.16,3.99,3.14,2.72,4.78
"199707",7.33,-2.7,-0.13,0.06,-2.44,0.43,3.83,-0.007683293,0.003334222,0.02967413,3.34,7.46,7.15,7.4,15.98,2.75,7.79,2.05,2.82,9.23,4.81,6.01,3.29,6.46,5.49,6.33,6.4,7.45,9.04,8.13
"199708",-4.15,7.62,1.36,-1.39,-0.09,0.41,-2.51,-0.056921287,-0.009528174,-0.011992877,-6.24,1.37,-5.52,0.24,-1.32,-2.28,-2.57,-6.14,-1.16,-4.79,4.23,4.46,3.74,2.46,2.84,1.09,0.4,-0.06,-2.05,-6.32
"199709",5.35,2.63,-0.23,-1.01,-0.89,0.44,1.45,-0.027802411,0.034503957,-0.022254505,5.59,5.34,3.31,6.3,3.47,9.68,5.16,6.61,4.65,7.91,10.13,9.18,8.31,7.81,7.71,6.24,6.59,4.53,5.68,5.38
"199710",-3.8,-0.56,2.18,0.9,1.92,0.42,-0.4,-0.170918477,-0.109813423,-0.002537659,-3.16,-3.3,-5.89,-2.01,-8.41,3.33,-2.2,0.26,0.94,-2.62,-2.05,-4.03,-5.07,-3.85,-5.35,-3.63,-4.52,-4.88,-3.28,-2.86
"199711",2.98,-5.22,0.98,2.57,1.63,0.39,0.29,0.023458419,0.071797451,0.050539097,6.46,-1.63,4.22,-3.55,1.46,10.26,5.35,2.86,7.13,3.02,-2.71,-1.29,-1.55,-2.28,-0.62,-0.69,1.44,1.92,2.67,5.12
"199712",1.32,-2.08,3.8,1.24,1.87,0.48,3.87,-0.023220232,0.028213463,0.01364372,3.79,4.1,-0.23,-1.51,-4.2,4.56,-0.27,3.57,7.97,5.35,-3.52,-0.01,0.53,1.33,1.35,2.6,2.62,1.29,3.59,1.73
"199801",0.15,-1.31,-2.03,0.63,-0.81,0.43,0.08,-0.043521787,-0.070917913,0.02036179,-2.9,0.55,0.74,-5.73,5.24,4.84,0.95,5.72,-4.37,-2.12,-0.46,-0.92,-0.4,-1.46,-0.48,-1.85,-0.87,-1.15,-2.32,1.97
"199802",7.03,0.18,-0.88,-0.09,-2.44,0.39,-1.1,-0.120430847,0.000865463,0.077154779,5.11,12.28,7.13,6.83,10.42,2.62,10.45,5.46,2.65,8.2,5.21,7.14,7.56,8.34,8.45,8.8,7.79,7.5,8.09,7.13
"199803",4.76,-0.71,1.25,-1.51,-0.41,0.39,2.14,-0.04784806,-0.008305303,-0.019057027,5.7,6.24,4.89,4.8,1.31,9.81,6.57,3.62,6.77,5.79,5.08,5.51,4.16,4.87,4.35,4.6,5.18,4.67,4.7,5.33
"199804",0.73,0.19,0.32,-1.34,-0.25,0.43,0.78,0.040129756,0.099562363,0.010359594,-3.1,0.99,1.24,3.8,5.11,-3.03,-0.4,1.9,-2.51,1.82,2.82,2.4,0.48,1.88,-0.14,1.03,1.03,-0.1,0.28,1.62
"199805",-3.07,-3.11,4.11,0.57,2.46,0.4,1.87,0.006828368,0.013332673,-0.002607431,1.09,7.2,-2.46,-4.2,-6.97,-1.65,2.14,-2.49,-0.88,-3.01,-4.26,-5.13,-5.05,-6.05,-5.68,-5.82,-4.1,-3.52,-2.34,-1.57
"199806",3.18,-3.66,-2.2,-0.4,-2.95,0.41,7.27,-0.055642106,-0.029143565,0.02812121,3.79,1.8,-0.58,-1.36,8.77,3.22,4.8,6.17,2.84,3.14,-3.11,1.44,-0.27,1.51,1.51,0.67,0.88,-0.04,2.52,5.15
"199807",-2.46,-5.26,-1.16,1.76,0.49,0.4,3.69,-0.043691818,0.002541238,0.023304027,-4.09,-1.32,-5.77,-6.79,0.49,3.79,-3.08,-0.22,-5.34,-1.71,-6.27,-6.12,-7.69,-7.63,-7.64,-8.09,-5.45,-5.82,-4.55,0.01
"199808",-16.08,-5.49,5.22,1.19,5.82,0.43,1.9,-0.063691196,-0.004976076,-0.019523392,-12.99,-19.17,-14.3,-10.41,-17.6,-11.81,-14.24,-12.26,2.25,-21.35,-20.87,-22.79,-21.07,-19.55,-20.1,-19.96,-18.71,-17.1,-14.81,-14.43
"199809",6.15,-0.95,-3.88,-2.5,-2.91,0.46,-0.71,-0.282232403,-0.271268718,0.047097161,1.34,1.55,0.59,13.01,15.2,10.14,1.45,11.99,7.98,2.68,1.17,5.65,7.07,7.6,6.57,7.58,4.68,7.37,5.74,6.68
"199810",7.13,-3.35,-2.75,2.11,0.27,0.32,-5.36,-0.044779889,0.063022882,0.00189106,10.71,11.71,11.22,1.28,6.31,6.72,10.64,3.86,-1.76,8.97,1.1,3.02,3.63,4.51,5.53,4.23,6.98,7.39,7.82,8.07
"199811",6.1,0.77,-3.44,-0.64,-1.17,0.31,1.17,0.046680218,0.116142184,-0.0130966,6.33,4.84,3.58,0.45,11.64,3.69,9.56,6.18,1.35,6.2,7.93,8.55,6.97,6.39,6.92,5.19,4.86,3.79,5.79,6.74
"199812",6.16,-1.54,-4.7,-1.44,-3.29,0.38,9.04,-0.153010845,-0.106401039,-0.002759102,0.51,4.26,2.33,-1.16,15.28,14.35,8.98,5.02,2.83,3.61,0.61,4.32,5.78,5.64,6.16,7.84,5.82,5.95,5.86,6.82
"199901",3.5,-0.58,-5.56,-2.58,-6.76,0.35,3.02,0.064080205,0.066021361,-0.002916402,-3.42,5.43,0.59,-5.51,15.1,8.71,2.37,0.25,-6.26,1.11,7.28,4.14,2,0.02,2.61,0.17,-0.93,-1.51,1.38,4.93
"199902",-4.08,-4.9,1.56,-0.9,4.05,0.35,-0.13,-0.086384224,-0.062789008,0.024063993,-3.78,-4.31,-1.96,-3.17,-11.46,-2.91,-1.52,0.22,-3.78,-0.01,-5.24,-7.32,-8.37,-9.31,-8.75,-7.25,-4.08,-3.85,-2.01,-3.4
"199903",3.45,-4.12,-2.9,-3.64,-1.43,0.43,-1.35,-0.069214439,-0.003299248,-0.031424942,-1.98,-0.84,4.74,15.42,8.51,-0.69,2.83,2.55,-1.69,2.4,-3.7,-2.36,0.19,1.45,4.54,2.48,0.77,3.63,4.78,3.94
"199904",4.33,4.41,2.43,-2.7,0.94,0.37,-9.13,0.201014985,0.286666656,0.103544171,3.76,10.33,9.29,15.91,2.34,8.29,0.49,-5.54,7.18,6.76,8.14,11.22,9.6,6.02,10.94,9.69,7.46,9.97,6.05,2.98
"199905",-2.46,3.76,2.68,0.67,3.28,0.34,-5.25,-0.134862606,-0.141236614,-0.006100007,1.4,-5.54,-3.21,-3.13,-0.64,1.04,-2.89,-2.04,6.72,-3.52,3.17,1.19,1.42,2.6,-0.14,-0.05,2.86,0.72,-1.24,-2.63
"199906",4.77,2.47,-4.19,2.14,-3.27,0.4,4.93,0.061001627,0.068250147,-0.003407825,0.34,0.59,4.58,-1.48,11.72,5.84,7.93,4.52,-4.29,3.26,3.82,10.28,6.92,7.39,5.87,3.74,5.19,6.13,2.45,5.42
"199907",-3.47,2.29,0.54,-0.36,3.19,0.38,1.61,0.08139654,0.057710436,-0.009452851,-2.47,-5.97,-1.1,1.65,-1.79,-1.61,-5.07,-4.42,-0.61,-6.04,2.24,0.92,-1.09,-2.36,-2.08,-2.32,-0.48,-2.74,-3.76,-3.34
"199908",-1.38,-1.84,-0.88,-0.24,0.37,0.39,3.01,0.045374931,-0.017690212,-0.002940292,-4.62,1.12,-0.35,1.86,5.46,-7.56,-6.01,3.72,0.62,-5.13,-2.93,-2.88,-4.47,-3.82,-2.35,-4.1,-4.08,-1.3,-1.92,-0.2
"199909",-2.81,2.59,-3.04,-0.63,-1.06,0.39,6.49,-0.047583221,-0.068854883,-0.073762208,-6.76,-7.76,-2.82,-3.88,-0.19,4.4,1.43,-7.1,-4.31,-4.34,-2.44,-0.73,0.25,-0.4,1.51,-0.02,-1.39,-1.59,-4.52,-2.62
"199910",6.13,-6.85,-3.18,-1.41,-1.22,0.39,5.47,0.102308002,0.092270989,0.107397453,6.41,4.44,4.32,-1.58,3.26,9.51,3.38,10.78,2.17,11.4,-0.55,-1.4,-0.39,-0.11,2.64,1.15,5.84,5.08,6.07,7.05
"199911",3.37,6.18,-7.96,-3.28,-1.54,0.36,5.69,0.002565375,-0.036920781,-0.008715409,-1.24,-1.93,-1.07,3.78,12.91,4.34,4.19,1.52,-7.45,-2.23,12.16,9.87,9.04,7.71,6.67,5.65,6.12,4.48,2.5,2.53
"199912",7.72,5.72,-9.17,-7.14,-5.08,0.44,13.19,-0.076955442,-0.084510033,-0.024983973,-2.49,2.87,9.77,0.68,20.75,4.21,6.54,-5.59,-2.34,1.49,12.85,15.83,9.75,12.18,11.92,6.5,12.19,12.25,7.29,5.99
"200001",-4.74,3.91,0.26,-6.87,4.67,0.41,1.88,-0.067951588,-0.045435541,0.015291941,-4.81,-0.87,-7.97,0.9,-4.71,-3.98,-11.24,7.56,5.75,-4.63,10.66,1.92,1.04,-3.22,-4.54,-3.24,-3.84,-3.55,-3.51,-4.64
"200002",2.45,19.05,-12.61,-17.6,0.15,0.43,18.39,-0.037552824,-0.007539056,0.011806387,-6.22,-7.95,-4.24,-5.44,18.21,-3.46,-3.89,-2.82,-7.26,-6.98,29.6,26.01,18.45,16.93,14.96,10.08,13.56,13.13,6.9,-2.61
"200003",5.2,-15.26,7.65,11.39,-1.65,0.47,-6.84,-0.006335184,0.109592599,-0.000559524,7.78,10.51,8.34,12.26,3.94,7.53,13.32,0.2,5.77,14.11,-10.44,-10.58,-5.92,-6.84,-7.09,0.63,2.8,3.49,5.32,10.66
"200004",-6.4,-5.69,9.09,7.49,5.22,0.46,-8.47,-0.224435495,-0.21897298,-0.042331229,-1.83,9.26,1.01,-1.98,-10.71,-7.9,-4.3,5.25,7.6,-3.4,-18.19,-12.31,-12.15,-6.58,-5.51,-4.97,-5.72,-6.19,-5.2,-3.39
"200005",-4.42,-3.62,3.72,4.03,0.91,0.5,-9.07,0.063235784,0.084515298,-0.031390831,7.25,-13.22,-1.44,9.44,-10.84,-10.45,-2.71,3.93,3.9,3.39,-10.42,-7.45,-8.16,-4.71,-3.29,-3.6,-5.22,-3.76,-3.18,-2.53
"200006",4.64,10.58,-10.02,-7.11,-2.85,0.4,16.52,-0.182603653,-0.159331713,-0.032536445,2.38,-9.48,-1.16,-5.17,13.04,4.21,-2.29,11.53,-4.76,-2.75,18.52,22.05,13.04,8.94,8.11,5.63,5.43,7.01,3.65,2.73
"200007",-2.51,-1.12,8.49,5.33,3.01,0.48,-0.12,0.057190614,-0.052033505,0.111815678,0.84,4.61,-0.62,-2.61,-5.18,-7.36,-1.39,-6.14,4.43,5.52,-1.91,-1.98,-1.38,-4.37,-3.34,-3.09,-3.68,-1.63,-0.97,-1.89
"200008",7.03,-1.14,-1.23,-3.23,1.27,0.5,5.68,-0.061834166,0.026087993,-0.006980748,-1.82,4.57,6.95,8.91,12.56,-1.04,-2.44,3.6,11.72,9.04,3.82,8.04,6.05,5.68,7.63,7.98,7.28,10.38,9.2,7.26
"200009",-5.45,0.14,6.8,3.09,5.35,0.51,2.15,-0.154464442,-0.142351259,-0.038458977,3.42,-4.1,-6.04,4.37,-15,-4.03,2.75,3.78,9.63,0.33,-3.31,-3.79,-3.7,-2.94,-4.87,-3.29,-4.76,-4.6,-0.74,-5.46
"200010",-2.76,-2.63,4.81,8.91,3.74,0.56,-4.69,-0.131496168,-0.004373681,0.020600445,7.62,1.87,4.61,-3.05,-7.31,-0.37,-1.45,2.6,-2.24,-1.05,-7.33,-7.76,-4.47,-5.48,-4.47,-5.84,-3.34,-2.4,-2.17,-1.63
"200011",-10.72,-0.71,12.32,12.24,8.31,0.51,-2.5,-0.158285335,-0.13863833,-0.044168379,2.79,-11.21,-3.64,-2.95,-23.38,-15.58,-1.36,0.71,3.1,-5.99,-9.2,-10.86,-9.34,-10.49,-10.65,-10.97,-7.99,-9.96,-9.56,-9.71
"200012",1.19,3.37,6.17,1.73,4.62,0.5,6.84,0.095334508,0.060128874,0.006603296,5.45,1.07,7.1,7.75,-7.95,-4.22,5.64,3.57,6.58,7.18,-2.39,1.28,6.34,7.86,8.8,9.25,8.77,7.74,7.16,-0.21
"200101",3.13,5.96,-5.74,-3.36,-4.79,0.54,-24.95,-0.122712461,-0.030855329,0.06731319,-1.9,13.2,-0.04,-3.39,16.52,14.26,6.61,-8.88,-10.77,0.08,17.78,14.87,10.71,7.35,4.63,5.19,2.38,3.82,2.63,3.24
"200102",-10.05,2.47,13.88,7.65,8.93,0.38,12.57,-0.050944039,-0.066524467,0.042828483,0.19,-1.25,-4.26,0.12,-26.01,-9.95,-5.35,-0.48,6.24,-4.4,-3.24,-5.44,-5.26,-5.21,-6.83,-7.62,-5.76,-7.63,-5.06,-10.54
"200103",-7.26,2.31,6.35,3.26,4.01,0.42,8.38,-0.053645373,0.027175492,0.071829055,-4.66,-3.06,-7.3,-0.31,-13.61,-5.85,-2.86,-8.49,1.64,-4.17,-1.12,-4.33,-3.27,-2.94,-5.75,-6.9,-6.85,-4.99,-5.67,-7.39
"200104",7.94,-0.82,-4.36,-2.85,-3.09,0.39,-8.13,-0.070313675,0.09669618,0.003758355,0.91,8.44,8.51,10.32,18,2.66,5.61,4.01,5.46,5.83,2.9,7.44,7.24,7.24,8.26,8.21,8.77,10.61,7.68,7.99
"200105",0.72,3.71,2.77,-0.38,1.86,0.32,2.38,0.099484051,0.113877315,0.030381169,3.36,-2.32,2.86,0.09,-3.33,-1.31,1.59,3.02,0.01,3.71,8.92,12.63,4.77,2.76,2.55,2.74,3.02,3.2,2.44,0.21
"200106",-1.94,6.7,-2.27,1.93,-1.56,0.28,0.36,0.018690112,0.089000941,0.002691334,-1.6,3.48,-4.48,-7.71,1.47,-3.06,-2.5,-2.81,-6.22,0.04,2.03,3.09,8.33,5.75,4.11,-0.03,1.36,-0.67,-1.47,-2.44
"200107",-2.13,-2.88,5.64,7.86,3.06,0.3,5.5,-0.057592329,-0.009952975,0.035630821,-0.14,3.28,0.56,-2.55,-7.62,-0.73,4.57,2.32,-3.66,-2.3,-0.81,-4.21,-6.41,-6.46,-5.6,-4.06,-1.32,-2.95,-3.69,-0.94
"200108",-6.46,2.38,3.43,2.97,6.61,0.31,5.6,-0.059617571,0.05494248,0.047563452,2.52,-11.36,-1.96,-3.59,-12.66,-9.26,-6.99,-3.11,0.42,-5.35,-3.2,-3.15,-4.37,-4.57,-4.04,-4.09,-4.48,-5.48,-4.81,-6.77
"200109",-9.25,-5.92,1.78,4.37,3.19,0.28,11.57,-0.041496419,-0.122038563,-0.108048996,-2.56,-16.9,-12.75,-5.65,-18.96,-2.46,-9.62,-0.59,-6.39,-8.3,-11.17,-13.76,-15.62,-16.14,-15.18,-13.13,-12.04,-14.69,-10.81,-7.13
"200110",2.46,5.28,-7.06,-1.36,-4.35,0.22,-8.41,0.069368567,0.101794739,0.033630309,1.07,0.9,3.91,4.78,15.69,-9.42,1.65,1.18,1.41,-0.57,6.85,5.29,6.7,7.23,7.94,7.72,4.84,4.75,3.61,1.73
"200111",7.54,0.04,0.76,-2.21,-1.61,0.17,-8.55,0.026282715,-0.002548579,0.034322924,2.08,15.5,8.36,-4.11,15.94,6.03,10.15,5.09,-1.63,7.92,5.75,7.58,8.79,9.84,8.11,8.14,7.44,9.99,7.62,7.76
"200112",1.61,5.2,0.45,-0.36,-0.31,0.15,-0.03,0.011849242,0.056681525,0.068902866,2.01,-0.91,2.66,6.16,-0.59,2.75,4.52,-2.86,3.85,3.31,6.69,7.93,7.55,7.01,6.01,6.27,5.68,4.39,2.59,0.41
"200201",-1.44,1.22,3.46,5.2,2.92,0.14,3.78,-0.066419565,-0.010568934,-0.01459399,1.92,2.94,1.66,-2.99,-0.57,-7.22,2.77,-2.42,-4.07,-2.95,4.4,-0.75,-1.01,-2.55,-1.49,-2.11,0.11,-2,-0.37,-1.82
"200202",-2.29,-0.88,3.92,6.15,5.18,0.13,6.79,-0.012856435,-0.010835797,0.01537302,4.36,3.05,4.31,5.19,-13.25,-2.39,-0.1,-0.5,-0.25,-0.53,-3.88,-4.39,-3.8,-3.29,-2.94,-1.76,-1.22,-1.43,-1.7,-2.28
"200203",4.24,4.33,1.15,-0.96,0.66,0.13,-1.73,0.06246393,0.029369708,0.09163598,3.73,6.92,4.93,7.81,6.45,0.33,2.03,0.48,10.04,5.42,7.89,8.53,9.12,8.55,8.84,6.72,5.78,6.61,6.02,3.31
"200204",-5.2,6.43,4.23,4.33,5.39,0.15,7.92,-0.107367425,-0.028831233,0.048134776,2.66,1.74,-1.48,-4.4,-11.79,-12.7,-1.38,-7.65,-0.56,-3.72,1.98,1.83,1.24,1.54,-0.16,-0.91,-1.79,-0.69,-3.3,-7.19
"200205",-1.38,-3.22,2.51,2.75,2.4,0.14,3.16,-0.034171316,-0.043997866,0.049998939,1.45,-0.21,-0.29,-0.59,-3.81,2.98,-1.27,-2.27,-6.47,-0.41,1.82,-3.87,-5.59,-4.6,-5.2,-2.81,-1.44,-1.54,-1.13,-0.75
"200206",-7.21,3.42,1.49,3.56,2.55,0.13,6.17,-0.116769518,-0.05784971,-0.011776406,-5.77,-8.11,-3.13,-0.44,-12.23,-14.39,-5.09,-9.61,-5.36,-5.39,-4.19,-0.12,-3.3,-5.22,-6.25,-6.83,-7.48,-8.28,-6.46,-7.6
"200207",-8.18,-6.2,-3.65,3.75,-0.71,0.15,3.41,-0.049746182,0.002776831,-0.053504268,-6.72,-12.26,-8.51,-11.95,-9.63,-11.69,-11.31,-2.6,-12.3,-6.43,-11.47,-16.95,-15.28,-16.31,-12.74,-9.56,-9.86,-10.25,-9.76,-6.45
"200208",0.5,-1.2,2.29,1.42,-1.59,0.14,1.76,-0.013322016,-0.001064788,0.006137386,2.49,0.38,-1.27,0.54,-0.87,0.34,1.9,0.69,3.38,1.13,-0.61,-1.54,-0.89,1.32,0.43,1.95,0.52,0.42,0.5,0.84
"200209",-10.35,3.02,1.25,3.27,-2.33,0.14,9.12,-0.170705291,-0.098951522,-0.010117068,-7.68,-11.08,-8.26,-8.13,-16.74,-9.32,-9.4,-5.87,-10.86,-10.69,-8.15,-7.97,-7.53,-6.87,-7.64,-8.6,-9.08,-10.8,-8.51,-10.87
"200210",7.84,-4.08,-6.46,-2.92,0.85,0.14,-5.47,-0.333650668,-0.150247455,0.038504565,5.22,-3.3,3.89,3.28,19.41,21.34,5.7,5.76,-0.68,6.39,3.42,2.59,4.45,3.18,5.21,3.72,5.31,5.8,6.56,9.38
"200211",5.96,3.18,-1.54,-8.86,5.02,0.12,-16.3,-0.034877251,0.034789307,0.030182837,-1.27,12.07,6.23,3.17,16.14,11.83,1.93,3.71,1.62,4.62,11.5,12.35,10.2,9.31,8.96,7.43,8.6,9.08,5.14,5.29
"200212",-5.76,0.24,3.87,5.69,-1.62,0.11,9.64,-0.169024194,0.003061366,-0.014227154,0,-7.26,-3.76,0.76,-13.03,-9.07,-6.94,-4.12,3.85,-4.97,-3.93,-6.25,-6.63,-5.76,-6.05,-4.03,-5.61,-4.67,-3.72,-6.23
"200301",-2.57,0.86,-0.84,-0.32,0.72,0.1,1.54,-0.084677556,-0.081239009,-0.017638432,-4.78,-3.23,-4.07,-2.41,-1.47,-3.48,-4.77,-0.56,-3.17,-2.31,2.05,-2.38,-2.92,-2.63,-2.57,-3.29,-1.39,-1.89,-1.88,-3
"200302",-1.88,-0.89,-1.44,1.03,-0.53,0.09,1.23,-0.039299129,-0.036645758,0.007227726,-3.1,-5.05,-2.16,1.98,1.27,-6.44,-1.21,-1.83,-3.92,-2.61,-1.19,-4.76,-2.41,-3.03,-3.68,-2.2,-1.78,-1.99,-0.63,-1.96
"200303",1.09,0.56,-1.59,1.76,-0.77,0.1,1.56,-0.107626575,-0.06755774,-0.000855769,-2.67,-2.76,1.31,1.18,-0.97,-0.57,4.61,3.81,4.35,0.77,1.81,0.84,0.77,1.83,1.15,1.38,0.44,0.57,1.07,1.16
"200304",8.22,1.33,-0.04,-4.09,1.14,0.1,-9.45,-0.048803862,-0.004173801,0.047302362,4.7,15.18,6.39,-0.57,9.27,11.16,8.9,4.26,7.44,11.79,9.48,10.19,10.4,9.35,11.19,8.44,8.94,7.95,6.5,8.46
"200305",6.05,4.98,0.09,-7.13,3.15,0.09,-10.74,0.024382949,0.019100894,0.01300844,9.22,2.85,4.63,8.91,9.77,6.22,3.41,4.02,10.11,5.3,14.31,13.5,11.23,11.09,10.48,7.62,9.85,9.52,9.01,4.45
"200306",1.42,1.62,0.73,0.82,-0.26,0.1,-1.01,-0.018694368,-5.68e-05,-0.012384296,1.57,2.68,0.54,-1.21,0.25,1.96,3.46,4.1,0.66,0.92,5.57,5.41,1.89,1.68,1.81,1.93,2.21,0.74,0.23,1.49
"200307",2.35,4.96,-2.06,-3.02,1.88,0.07,-0.37,-0.033763757,0.023229197,0.07027246,-2.33,6.6,4.95,-2.7,5.67,-1.62,3.32,0.52,-5.25,3.53,9.11,7.6,7.88,6.75,5.16,4.05,3.9,3.33,2,1.57
"200308",2.34,2.64,1.71,-2.58,2.33,0.07,-0.51,0.014239392,0.02894015,0.017807443,0.66,7.86,4.19,6.26,6.05,1.39,6.76,-2.49,1.91,0.61,5.16,4.89,4.87,4.65,5.91,5.05,5.14,4.75,3.84,1.29
"200309",-1.24,0.46,0.98,0.94,0.33,0.08,-0.06,-0.106193949,-0.033725353,0.01650027,1.11,-4.07,-3.74,-2.31,-0.89,-5.66,-4.53,0.18,3.9,0.33,4.49,0.07,-2.34,-2.39,-2.78,-1.56,-1.32,-1.76,-1.73,-0.98
"200310",6.08,2.79,1.79,-1.09,1.62,0.07,3.71,-0.0411309,0.004257841,0.014914299,5.59,6.97,8.86,1.54,8.23,6.69,9.03,0.58,1.58,6.43,9.45,8.93,8.93,8.69,8.75,8.53,7.52,8.52,6.66,5.13
"200311",1.35,2.37,1.46,0.12,1.84,0.07,1.63,-0.031786195,-0.004504073,-0.005526233,3.78,3.09,2.08,0.61,1.89,-0.63,0.58,1.57,0.94,1.12,4.96,4.07,3.39,3.36,3.51,3.56,3.24,2.53,2.1,0.66
"200312",4.29,-2.67,2.71,-0.56,0.92,0.08,-5.73,-0.019439523,0.043619811,-0.011243129,3.31,12.3,6.75,13.58,2.1,7.36,-2.13,5.7,5.81,4.47,2.78,2.36,2.18,2.19,1.73,3.05,1.85,3.11,3.4,5.36
