"month","Mkt.RF","SMB","HML","RMW","CMA","RF","MOM","LIQ.agg","LIQ.innov","LIQ.v","NoDur","Durbl","Manuf","Enrgy","HiTec","Telcm","Shops","Hlth","Utils","Other","Lo10","Dec2","Dec3","Dec4","Dec5","Dec6","Dec7","Dec8","Dec9","Hi10"
"199511",3.95,-0.97,0.34,-0.39,1.17,0.42,-0.62,0.031899101,0.062070347,-0.022069317,-0.16,0.66,1.09,2.16,2.62,1.07,0.91,1.23,2.52,1.93,-0.86,2.37,4.05,5.16,3.42,5.76,4.53,4.57,5.49,4.86
"199512",1.03,0.55,1.41,-1.78,2.94,0.49,2.57,-0.063117404,-0.026773163,-0.03527992,-0.41,-1.78,-0.17,4.39,-1.21,0.98,-2.63,7.32,3.72,1.33,-0.14,1.97,2.27,2.43,0.95,2.62,-0.03,-0.53,0.76,1.43
"199601",2.26,-2.46,0.4,-0.56,2.26,0.43,0.56,-0.015917585,-0.005667786,0.06833254,1.36,2.82,2.96,3.3,0.26,0.29,1.37,9.48,1.7,3.34,5.19,0.55,-0.67,0.06,0.71,-0.79,0.62,2.75,3,3.45
"199602",1.33,1.94,-2.33,1.02,-1.78,0.39,0.58,0.024217896,0.075637283,0.040855044,3.14,2.85,2.85,2.99,6.88,7.75,3.99,5.27,-0.29,2.31,4.39,3.04,3.53,3.42,3.82,4.11,2.67,1.78,2.56,1
"199603",0.73,1.48,1.27,1.4,-0.95,0.39,-1.89,-0.052205155,-0.044511523,-0.041204882,2.94,4.36,2.21,6.66,0.48,3.61,6.28,3.31,0.64,2.51,3.48,2.93,1.96,2.69,2.58,2.29,2.31,0.81,1.61,1.37
"199604",2.06,4.72,-4.02,0.71,-2.13,0.46,-0.92,-0.024346542,0.019421123,-0.048530732,3.48,6.29,6.18,11.03,13.07,5.27,6.22,7.44,-0.56,2.72,6.46,7.44,7.65,6.17,4.8,4.53,3.83,3.76,2.37,1.29
"199605",2.36,3.21,-1.4,0.16,-0.21,0.42,1.59,0.008760001,0.019139348,-0.021154887,6.73,10,5.55,6.83,11.54,6.16,8.99,7.45,1.22,4.69,10.32,5.49,5.64,3.3,2.94,1.92,1.17,1.33,1.54,1.91
"199606",-1.14,-3.67,1.92,2.3,1.11,0.4,1,-0.013614175,-0.009439017,-0.053305948,-2.82,-2.58,-3.29,0.96,-8.36,-2.39,-3.15,-6.47,2.84,-0.82,-2.89,-4.96,-4.29,-3.98,-3.06,-3.55,-2.22,-1.78,-0.87,0.18
"199607",-5.97,-3.61,4.37,2.85,2.66,0.45,-0.12,-0.024604644,0.002652615,0.004139717,-8.83,-6.25,-7.95,-4.29,-14.03,-11.09,-8.95,-14.55,-3.2,-5.34,-8.93,-9.19,-11.42,-9.04,-8.79,-8.61,-5.96,-6.6,-6.27,-4.45
"199608",2.76,2.51,-0.6,-0.38,-2.47,0.41,0,0.080368481,0.102859502,0.006842666,4.21,4.32,3.6,4.64,4.71,6.03,4.56,5.38,4.11,4.5,3.3,5.36,5.9,6.29,8.02,6.39,5.63,5.3,3.5,2.77
"199609",5.02,-1.27,-3.77,1.94,-2.24,0.44,2.71,0.000387183,-0.022436366,-0.022555659,1.71,2.38,2.88,5.16,4.59,2.1,1.19,3.99,1.21,2.93,1.72,3.6,3.93,3.95,4.8,5.08,4.05,5.1,5.49,5.9
"199610",0.86,-3.8,4.8,1.46,2.96,0.42,3.9,-0.002517787,-0.026147868,-0.008760244,-2.12,-0.46,-1.29,8.05,-5.29,-7.81,-4.31,-7.24,2.01,-0.45,-3.35,-2.14,-2.2,-2.68,-3.18,-2.38,0.91,-0.58,0.7,2.29
"199611",6.25,-3.62,0.16,2.75,-0.7,0.41,-2.24,-0.008325612,-0.018867794,0.071604381,1.69,1.29,3.96,6.52,2.63,-2.21,1.94,0.86,2.74,2.47,0.69,2.85,3.25,2.67,4.07,4.45,5.72,5.94,7.17,7.56
"199612",-1.7,3.11,1.01,0.27,1.48,0.46,0.57,0.024150984,0.036766353,-0.041652027,-2.45,0.09,1.1,-0.38,-2.3,-5.02,-2.38,0.99,0.91,0.16,-2.2,1.33,2.38,1.61,0.28,0.47,0.73,-0.94,-2.47,-2.07
"199701",4.99,-1.56,-2.33,2.34,-0.22,0.45,1.95,-0.016954861,0.05956785,-0.037304644,6.39,4.06,7.21,7.97,8.96,6.27,3.96,9.45,1.34,5.64,9.89,4.58,3.39,2.75,3.48,1.2,2.76,2.71,4.51,4.9
"199702",-0.49,-2.44,4.68,0.6,3.44,0.39,-2.03,0.002704978,-0.014258525,-0.035047168,1.04,-0.18,-1.64,-9,-6.56,-4.18,-1.06,-1.38,-0.71,1.69,-0.9,-2.27,-3.71,-2.65,-1.81,-2.22,-0.53,-0.04,-0.16,1.34
"199703",-5.03,-0.5,3.86,0.44,1.68,0.43,0.94,-0.007689106,0.017881608,0.016797571,-4.1,-3.27,-3.52,1.31,-9.3,-8.19,-4.29,-9.83,-2.65,-3.35,-4.85,-5.67,-6.65,-5.11,-5.54,-4.89,-5.43,-4.93,-3.91,-4.08
"199704",4.04,-5.53,-1.03,3.86,-0.92,0.43,4.9,0.01668,0.019206076,0.062034333,-2.71,-2.31,-0.52,-3.57,-3.56,-2.09,-2.94,-6.69,-0.81,-0.45,-3.36,-4.95,-2.26,-1.28,0.27,1.59,1.78,1.08,2.42,4.68
"199705",6.74,4.68,-4.37,-0.47,-2.92,0.49,-5.17,0.027222343,0.044249461,0.012049407,6.49,7.1,10.22,8.97,14.72,12.38,7.32,10.27,3.83,6.29,5.95,11.53,13.98,13.41,13.55,13.04,10.02,9.01,7.73,7.12
"199706",4.1,1.33,0.75,1.14,0.52,0.37,2.62,-0.009755005,-0.004796727,0.008813396,3.28,4.89,4.69,3.35,2.39,8.97,4.49,2.7,3.04,5.55,4.04,5.18,4.47,3.99,5.24,4.27,4.05,2.98,2.68,4.88
"199707",7.33,-2.7,-0.13,0.06,-2.44,0.43,3.83,-0.007683293,0.003334222,0.02967413,3.37,2.08,6.76,4.54,7.05,5.45,3.42,1.18,2.68,6.02,4.15,6.21,3.32,6.57,5.56,6.24,6.32,7.51,9.24,8.87
"199708",-4.15,7.62,1.36,-1.39,-0.09,0.41,-2.51,-0.056921287,-0.009528174,-0.011992877,1.52,2.85,3.71,7.41,7.3,4.48,2.7,2.82,0.34,1.56,4.61,4.49,3.7,2.38,2.85,1.15,0.24,-0.12,-1.7,-5.38
"199709",5.35,2.63,-0.23,-1.01,-0.89,0.44,1.45,-0.027802411,0.034503957,-0.022254505,7.55,6.96,6.78,12.56,9.25,9.64,8.2,11.37,4.55,8.66,9.63,9.33,8.39,8.03,8.06,6.49,6.39,4.66,5.53,5.34
"199710",-3.8,-0.56,2.18,0.9,1.92,0.42,-0.4,-0.170918477,-0.109813423,-0.002537659,-3.91,-1.04,-3.33,0.8,-5.56,-0.14,-1.73,-2.22,1.19,-0.02,-0.28,-3.67,-4.72,-3.49,-4.99,-3.65,-4.48,-4.79,-3.4,-2.83
"199711",2.98,-5.22,0.98,2.57,1.63,0.39,0.29,0.023458419,0.071797451,0.050539097,-1.03,-1.77,-1.88,-9.28,-4.83,-1.25,-1.25,-4.88,5.54,-0.17,-3.69,-1.56,-1.63,-2.07,-0.63,-0.66,1.47,2.01,2.59,4.35
"199712",1.32,-2.08,3.8,1.24,1.87,0.48,3.87,-0.023220232,0.028213463,0.01364372,-3.99,-4.49,-4.44,-5.14,-8,-1.24,-5.62,-6.78,8.57,2.18,-6.63,-0.87,-0.08,1.08,0.89,2.42,2.18,1.24,3.22,2.17
"199801",0.15,-1.31,-2.03,0.63,-0.81,0.43,0.08,-0.043521787,-0.070917913,0.02036179,-0.41,2,1.55,-6.19,3.28,4.76,1.55,2.26,-4.04,1.04,3.23,-0.11,0.08,-1.45,-0.09,-1.6,-0.44,-1.17,-2.08,0.89
"199802",7.03,0.18,-0.88,-0.09,-2.44,0.39,-1.1,-0.120430847,0.000865463,0.077154779,7.71,8.11,6.57,2.71,7.87,9.31,6.53,4.85,2.04,5.68,4.74,6.87,8.17,8.58,8.64,9.06,7.95,7.91,8.42,7.67
"199803",4.76,-0.71,1.25,-1.51,-0.41,0.39,2.14,-0.04784806,-0.008305303,-0.019057027,2.77,6.16,3.82,3.33,4.64,7.24,6.41,3.72,4.87,5.59,5.09,5.16,3.95,4.53,4.22,4.37,5.56,4.28,4.31,5.49
"199804",0.73,0.19,0.32,-1.34,-0.25,0.43,0.78,0.040129756,0.099562363,0.010359594,2.29,4.19,1.9,1.38,4.62,1.79,3.66,-0.44,-1.64,3.16,4.24,1.84,0.8,1.98,0.16,0.69,1.08,0.06,0.87,1.23
"199805",-3.07,-3.11,4.11,0.57,2.46,0.4,1.87,0.006828368,0.013332673,-0.002607431,-2.73,-1.46,-4.44,-7.29,-8.12,-6.01,-2.96,-4.14,-1.26,-3.59,-3.99,-5.26,-5.79,-5.99,-6.13,-6.17,-4.26,-3.72,-2.94,-2.22
"199806",3.18,-3.66,-2.2,-0.4,-2.95,0.41,7.27,-0.055642106,-0.029143565,0.02812121,-3.05,-2.97,-5.02,-6.63,-2.83,2,-1.19,-6.36,2.71,-1.58,-4.9,-1.74,-1.28,-0.18,-0.18,-1.06,-0.24,-1.24,1.32,3.04
"199807",-2.46,-5.26,-1.16,1.76,0.49,0.4,3.69,-0.043691818,0.002541238,0.023304027,-5.16,-7.07,-7.06,-14.44,-7.69,1.38,-5.04,-5.44,-4.48,-4.04,-4.99,-6.06,-7.88,-7.57,-7.6,-8.12,-5.67,-5.81,-4.37,-1.28
"199808",-16.08,-5.49,5.22,1.19,5.82,0.43,1.9,-0.063691196,-0.004976076,-0.019523392,-16.99,-19.12,-18.73,-22.96,-23.77,-24.18,-21.32,-24.65,-1.26,-18.69,-20.51,-22.81,-21.14,-19.69,-20.37,-20.31,-19.11,-17.83,-15.05,-15.09
"199809",6.15,-0.95,-3.88,-2.5,-2.91,0.46,-0.71,-0.282232403,-0.271268718,0.047097161,-0.41,3.73,0.24,13.17,5.88,5.23,0.07,7.56,8.34,3.7,0.64,7.17,7.79,8.11,7.01,8.2,5.04,7.67,6.08,6.8
"199810",7.13,-3.35,-2.75,2.11,0.27,0.32,-5.36,-0.044779889,0.063022882,0.00189106,2.09,4.6,4.95,1.08,6.79,4.02,4.7,5,0.75,1.1,1.34,3.91,4.94,6.01,7.14,4.84,8.78,8.65,9.18,9.17
"199811",6.1,0.77,-3.44,-0.64,-1.17,0.31,1.17,0.046680218,0.116142184,-0.0130966,6.37,7.29,4.88,-11.79,17.29,10.66,15.04,7.22,1.76,4.48,9.65,9.01,6.78,6.92,6.26,4.96,5.01,3.95,5.83,5.78
"199812",6.16,-1.54,-4.7,-1.44,-3.29,0.38,9.04,-0.153010845,-0.106401039,-0.002759102,5.29,2.24,-0.89,-10.12,5.49,6.63,4.53,2.03,2.56,1.69,0.22,2.65,4.69,4.94,5.27,7.41,5.38,5.16,4.7,5.45
"199901",3.5,-0.58,-5.56,-2.58,-6.76,0.35,3.02,0.064080205,0.066021361,-0.002916402,3.51,4.36,4.84,-0.84,15.36,18.12,6.23,8.89,-5.52,4.57,12.69,5.02,1.37,0.09,1.74,-0.8,-1.44,-2.37,0.31,2.81
"199902",-4.08,-4.9,1.56,-0.9,4.05,0.35,-0.13,-0.086384224,-0.062789008,0.024063993,-2.69,-4.18,-5.21,-10.36,-7.07,-6.31,-4.88,-7.25,-3.7,-2.48,-3.2,-6.99,-8.18,-9.1,-8.59,-7.36,-2.88,-4,-1.41,-2.05
"199903",3.45,-4.12,-2.9,-3.64,-1.43,0.43,-1.35,-0.069214439,-0.003299248,-0.031424942,-5.37,-3.72,-3.7,21.09,-0.5,6.99,-1.91,-1.9,-0.99,-1.99,-3.03,-3.26,-0.5,0.79,2.21,2.9,0.77,4.29,4.39,2.94
"199904",4.33,4.41,2.43,-2.7,0.94,0.37,-9.13,0.201014985,0.286666656,0.103544171,6.2,12.55,13.12,14.76,9.05,21.11,7.91,3.2,5.99,7.26,7.71,10.33,9.23,8.27,9.67,10.51,9.16,11.54,6.57,7.02
"199905",-2.46,3.76,2.68,0.67,3.28,0.34,-5.25,-0.134862606,-0.141236614,-0.006100007,4.02,6.6,2.76,0.03,6.97,2.73,2.45,5.9,6.92,1.5,4.49,3.79,2.99,4.07,3.53,2.83,3.53,1.52,0.4,-1.38
"199906",4.77,2.47,-4.19,2.14,-3.27,0.4,4.93,0.061001627,0.068250147,-0.003407825,1.7,4.22,3.96,3.62,7.37,7.01,3.1,3.71,0.95,2.27,2.59,6.74,4.24,6.34,4.52,3.69,5.18,4.52,1.99,3.62
"199907",-3.47,2.29,0.54,-0.36,3.19,0.38,1.61,0.08139654,0.057710436,-0.009452851,-1.44,-0.2,0.53,4.28,1.86,2.18,-1.14,3.95,2.22,0.04,3.15,1.33,-1,-2.38,-1.95,-2.36,-0.55,-2.58,-3.79,-3.69
"199908",-1.38,-1.84,-0.88,-0.24,0.37,0.39,3.01,0.045374931,-0.017690212,-0.002940292,-5.97,-6.61,-4.13,2.17,-0.86,-2.24,-7.5,-1.62,0.72,-4.28,-3.56,-2.88,-4.63,-4.17,-2.67,-4.34,-4.47,-1.71,-2.54,-1.97
"199909",-2.81,2.59,-3.04,-0.63,-1.06,0.39,6.49,-0.047583221,-0.068854883,-0.073762208,-2.95,-5.75,-3.75,-0.1,1.95,0.96,-2.81,-1.37,-2.53,-2.89,-2.74,-0.96,-0.21,-0.3,1.44,-0.26,-0.93,-1.78,-4.55,-3.36
"199910",6.13,-6.85,-3.18,-1.41,-1.22,0.39,5.47,0.102308002,0.092270989,0.107397453,-0.97,-2.88,-3.41,-6.75,4.49,8.79,-3.18,-2.69,2.02,-0.01,-1.2,-2.58,-0.52,-0.88,1.04,1.03,4.24,4.71,5.4,6.46
"199911",3.37,6.18,-7.96,-3.28,-1.54,0.36,5.69,0.002565375,-0.036920781,-0.008715409,-0.23,3.79,2.91,-1.32,28.95,14.4,6.93,13.24,-2.49,2.87,12.66,9.36,8.37,7.18,6.84,4.58,5.1,3.43,2.68,1.38
"199912",7.72,5.72,-9.17,-7.14,-5.08,0.44,13.19,-0.076955442,-0.084510033,-0.024983973,0.34,2.92,4.48,0.65,25.27,20.33,2.25,15.85,-1.76,1.75,9.35,9.13,6.4,10.1,8.76,5.11,7.84,9.02,5.27,3.07
"200001",-4.74,3.91,0.26,-6.87,4.67,0.41,1.88,-0.067951588,-0.045435541,0.015291941,1.66,3.87,3.27,7.49,12.28,4.22,0.77,24.01,2.38,-0.7,13.66,3.39,0.47,-3.39,-4.54,-4.6,-4.27,-3.86,-4.99,-3.67
"200002",2.45,19.05,-12.61,-17.6,0.15,0.43,18.39,-0.037552824,-0.007539056,0.011806387,3.53,6.57,5.22,4.59,34.48,21.84,2.03,42.99,-4.37,1.2,19.5,13.53,10.52,9.64,8.12,3.47,4.88,2.96,-0.94,-5.58
"200003",5.2,-15.26,7.65,11.39,-1.65,0.47,-6.84,-0.006335184,0.109592599,-0.000559524,4.71,6.31,3.89,16.86,-3.48,-2.72,3.54,-9.09,6,1.78,-1.97,-2,-0.71,-0.21,0.95,6.88,12.74,10.85,9.94,11.42
"200004",-6.4,-5.69,9.09,7.49,5.22,0.46,-8.47,-0.224435495,-0.21897298,-0.042331229,-4.41,-6.79,-2.74,-3.8,-20.28,-17.4,-5.52,-13.7,5.55,-3.94,-11.72,-9.04,-8.75,-5.19,-3.34,-1.62,-3.76,-3.33,-1.21,-0.58
"200005",-4.42,-3.62,3.72,4.03,0.91,0.5,-9.07,0.063235784,0.084515298,-0.031390831,-1.6,-7.95,-4.42,16.03,-14.3,-13.74,-5.95,-7.33,2.3,-2.4,-7.44,-7.55,-6.52,-4.48,-2.12,-1.97,-2.48,-0.86,-0.33,1.44
"200006",4.64,10.58,-10.02,-7.11,-2.85,0.4,16.52,-0.182603653,-0.159331713,-0.032536445,2.38,2.28,3.4,3.54,17.27,10.31,2,19.12,-3.02,2.54,8.45,12.83,7.14,6.38,4.65,3.64,2.7,1.91,-0.31,-1.87
"200007",-2.51,-1.12,8.49,5.33,3.01,0.48,-0.12,0.057190614,-0.052033505,0.111815678,0.68,-1.65,-0.72,-6.34,-8.24,-9.65,-2.74,-2.47,5.25,1.83,-2.04,-1.98,-1.28,-4.49,-3.52,-3.17,-3.56,-1.65,-0.61,-1.6
"200008",7.03,-1.14,-1.23,-3.23,1.27,0.5,5.68,-0.061834166,0.026087993,-0.006980748,2.36,5.43,4.05,16.16,10.05,-0.35,2.74,12.79,6.92,4.1,4.04,7.79,6.53,5.99,7.88,8.56,8.04,10.62,9.78,10.22
"200009",-5.45,0.14,6.8,3.09,5.35,0.51,2.15,-0.154464442,-0.142351259,-0.038458977,-0.53,-6.61,-5.34,4.55,-10.83,-15.98,-5.54,-0.12,6.83,-1,-4.09,-4.61,-4.93,-4.01,-6.68,-4.67,-5.18,-5.35,-1.47,-2.9
"200010",-2.76,-2.63,4.81,8.91,3.74,0.56,-4.69,-0.131496168,-0.004373681,0.020600445,-4.4,-5.35,-3.01,-7.29,-13.19,-11.64,-5.65,-8.1,-1.06,-3.65,-7.83,-8.52,-5.41,-7.21,-6.42,-7.65,-4.99,-2.21,-2.6,-1.69
"200011",-10.72,-0.71,12.32,12.24,8.31,0.51,-2.5,-0.158285335,-0.13863833,-0.044168379,-6.88,-12.24,-8.43,-4.94,-26.65,-27.39,-10.15,-13.77,3.81,-5.74,-12.32,-13.26,-12.3,-13.45,-15.01,-13.39,-11.2,-12.33,-12.58,-12.52
"200012",1.19,3.37,6.17,1.73,4.62,0.5,6.84,0.095334508,0.060128874,0.006603296,-0.82,-1.91,1.53,24.93,-9.59,-5.34,-3.78,-3.53,8.24,2.78,-7.38,-3.3,3.3,3.43,4.35,6.58,7.57,6.1,6.73,2.1
"200101",3.13,5.96,-5.74,-3.36,-4.79,0.54,-24.95,-0.122712461,-0.030855329,0.06731319,18.56,20.79,16.52,0.46,46.6,52.81,27.73,22,-7.14,15.59,32.94,28.52,23.86,22.1,22.82,16.67,13.05,10.01,9.81,6.82
"200102",-10.05,2.47,13.88,7.65,8.93,0.38,12.57,-0.050944039,-0.066524467,0.042828483,-0.74,-1.98,-2.91,1.24,-21.73,-20.08,-2.83,-9.22,2.94,-1.98,-4.53,-7.59,-8.04,-9.68,-12.12,-12.9,-10.06,-11.04,-9.16,-13.62
"200103",-7.26,2.31,6.35,3.26,4.01,0.42,8.38,-0.053645373,0.027175492,0.071829055,-2.89,-5.8,-4.95,0.51,-16.39,-16.37,-3.97,-9.38,2.39,-2.68,-4.76,-7.98,-7.52,-7.26,-10.68,-9.5,-10,-9.01,-9.3,-10.68
"200104",7.94,-0.82,-4.36,-2.85,-3.09,0.39,-8.13,-0.070313675,0.09669618,0.003758355,3.7,8.79,5.96,7.77,14.21,3.32,5.74,12.52,3.92,4.28,3.6,9.83,8.29,8.5,11.9,10.91,11.68,14.65,12.19,12.12
"200105",0.72,3.71,2.77,-0.38,1.86,0.32,2.38,0.099484051,0.113877315,0.030381169,7.05,8.2,6.08,4.63,4.33,0.33,8.46,13.57,1.14,7.03,8.64,11.88,5.93,2.8,3.12,4.48,4.3,2.69,2.29,-0.83
"200106",-1.94,6.7,-2.27,1.93,-1.56,0.28,0.36,0.018690112,0.089000941,0.002691334,0.44,2.67,-0.71,-12.75,-0.13,-0.13,3.17,7.28,-1.89,2.93,0.8,2.09,5.64,3.96,3.48,0.67,1.06,-0.8,-1.7,-3.94
"200107",-2.13,-2.88,5.64,7.86,3.06,0.3,5.5,-0.057592329,-0.009952975,0.035630821,0.56,-1.74,-2.36,-3.72,-9.78,-10.71,-0.55,-2.71,-3.21,1.13,-1.47,-4.03,-6.55,-6.55,-5.44,-4.19,-1.58,-2.94,-3.73,-0.65
"200108",-6.46,2.38,3.43,2.97,6.61,0.31,5.6,-0.059617571,0.05494248,0.047563452,-0.6,-3.92,-3.28,-5.92,-10,-11.96,0.45,-2.86,0.7,-1.23,-3.23,-3.48,-4.78,-5.2,-4.5,-4.52,-5.21,-5.76,-5.08,-6.23
"200109",-9.25,-5.92,1.78,4.37,3.19,0.28,11.57,-0.041496419,-0.122038563,-0.108048996,-11.6,-17.72,-13.81,-13.68,-18.97,-20.15,-12.52,-11.83,-4.69,-9.33,-11.26,-15.01,-16.41,-16.88,-16.51,-14.09,-13.37,-15.9,-12.19,-10.43
"200110",2.46,5.28,-7.06,-1.36,-4.35,0.22,-8.41,0.069368567,0.101794739,0.033630309,4,4.86,3.63,11.9,20.71,6.06,4.51,11.84,0.14,1.7,7.9,7.33,9.07,10.35,10.87,11.55,8.75,7.59,6.24,2.33
"200111",7.54,0.04,0.76,-2.21,-1.61,0.17,-8.55,0.026282715,-0.002548579,0.034322924,4.98,9.16,6.15,-5.24,15.24,15.28,8.93,7.14,0.53,5.61,5.9,9.75,11.08,11.61,10.54,9.63,9.39,11.07,9,9.08
"200112",1.61,5.2,0.45,-0.36,-0.31,0.15,-0.03,0.011849242,0.056681525,0.068902866,4.15,6.77,4.88,6.4,8.79,7.48,6.72,6.37,4.06,5.58,5.75,8.91,8.57,8.21,6.61,7.06,6.43,3.76,2.92,1.95
"200201",-1.44,1.22,3.46,5.2,2.92,0.14,3.78,-0.066419565,-0.010568934,-0.01459399,2.1,5.49,2.25,-5.02,3.53,-11.8,5.68,-3.26,-2.54,2.87,6.27,-0.46,-1.98,-3.2,-2.2,-2.65,-0.86,-3.4,-0.98,-1.44
"200202",-2.29,-0.88,3.92,6.15,5.18,0.13,6.79,-0.012856435,-0.010835797,0.01537302,1.52,0.14,0.35,1.61,-11.86,-12.67,-2.01,-7.93,0.26,-0.15,-3.64,-5.85,-5.26,-4.08,-4.26,-3.32,-2.16,-2.59,-2.88,-3.04
"200203",4.24,4.33,1.15,-0.96,0.66,0.13,-1.73,0.06246393,0.029369708,0.09163598,8.17,7.01,9.65,14.33,10.32,5.59,8.6,6.41,7.69,6.33,7.67,8.92,10,9.4,9.43,7.39,7.21,8.34,7.59,6.59
"200204",-5.2,6.43,4.23,4.33,5.39,0.15,7.92,-0.107367425,-0.028831233,0.048134776,5.21,5.62,1.55,1.12,-6.47,-7.22,4.87,-6.29,0.81,3.53,1.58,0.27,-0.2,0.02,-2.79,-2.85,-3.44,-2.51,-4.72,-6.03
"200205",-1.38,-3.22,2.51,2.75,2.4,0.14,3.16,-0.034171316,-0.043997866,0.049998939,1.42,-2.24,-2.52,-5.28,-6.92,-7.29,1.71,-3.9,-4.13,0.32,0.61,-5.25,-6.56,-6.44,-6.59,-4.29,-2.36,-3.21,-1.97,-1.53
"200206",-7.21,3.42,1.49,3.56,2.55,0.13,6.17,-0.116769518,-0.05784971,-0.011776406,-4.22,-4.9,-5.26,-5.7,-13.51,-17.45,-4.94,-10.12,-4.07,-2.87,-7.28,-3.67,-5.89,-7.82,-7.79,-8.07,-9.85,-10.41,-9.06,-10.19
"200207",-8.18,-6.2,-3.65,3.75,-0.71,0.15,3.41,-0.049746182,0.002776831,-0.053504268,-9.98,-12.34,-11.92,-14.98,-15.43,-12.37,-14.47,-11.07,-11.69,-9.17,-10.61,-16.75,-15.45,-16.29,-12.84,-9.64,-9.95,-10.6,-9.8,-7.63
"200208",0.5,-1.2,2.29,1.42,-1.59,0.14,1.76,-0.013322016,-0.001064788,0.006137386,0.1,0.26,-1.08,4.71,0.53,1.69,-1.65,-0.68,3.17,0.94,0.41,-1.4,-0.72,1.6,1.08,1.95,0.41,1.09,0.54,0.91
"200209",-10.35,3.02,1.25,3.27,-2.33,0.14,9.12,-0.170705291,-0.098951522,-0.010117068,-8,-7.96,-9.37,-5.13,-14.32,-11.2,-7.8,-8.69,-7.34,-5.42,-8.92,-8.71,-8.03,-7.89,-7.84,-8.91,-10.01,-11.44,-8.72,-10.47
"200210",7.84,-4.08,-6.46,-2.92,0.85,0.14,-5.47,-0.333650668,-0.150247455,0.038504565,3.96,0.75,2.72,1.57,12.68,9.34,0.49,4.81,-0.36,1.68,4.18,4.75,5.18,4.28,6.52,4.38,5.63,5.81,7.17,6.53
"200211",5.96,3.18,-1.54,-8.86,5.02,0.12,-16.3,-0.034877251,0.034789307,0.030182837,8.5,9,10.02,2.95,26.98,27.24,9.87,11.34,3.34,6.84,14.07,15.73,13.78,12.13,10.57,8.57,10.84,11.73,6.41,6.83
"200212",-5.76,0.24,3.87,5.69,-1.62,0.11,9.64,-0.169024194,0.003061366,-0.014227154,-1.84,-4.52,-4.94,1.9,-11.41,-7.18,-5.83,-7.11,2.28,-1.27,-4.75,-6.5,-6.31,-5.02,-5.93,-3.85,-5.36,-4.53,-3.66,-5.5
"200301",-2.57,0.86,-0.84,-0.32,0.72,0.1,1.54,-0.084677556,-0.081239009,-0.017638432,-2.05,-1.67,-1.64,2.58,1.89,-0.22,-2.79,1.69,-1.78,0.74,3.63,-2.88,-3.45,-3.26,-3.02,-3.44,-1.55,-2.44,-1.67,-2.5
"200302",-1.88,-0.89,-1.44,1.03,-0.53,0.09,1.23,-0.039299129,-0.036645758,0.007227726,-2.85,-4.51,-3.71,4.39,-3.09,-5.51,-4.51,-2.61,-3.98,-1.55,-1.83,-5.31,-3.03,-3.05,-3.84,-2.83,-2.24,-2.24,-0.97,-2.86
"200303",1.09,0.56,-1.59,1.76,-0.77,0.1,1.56,-0.107626575,-0.06755774,-0.000855769,0.38,-4.09,-1.1,-0.85,1,1.07,0.63,4.81,3.85,1.91,1.63,0.22,1.7,1.45,1.04,1.34,0.99,0.75,1.23,0.37
"200304",8.22,1.33,-0.04,-4.09,1.14,0.1,-9.45,-0.048803862,-0.004173801,0.047302362,7.95,10.09,8.01,1.43,12.62,15.08,10.07,15.45,9.39,8.33,9.53,11.86,11.57,10.14,12.57,9.05,11.55,9.57,7.12,9.3
"200305",6.05,4.98,0.09,-7.13,3.15,0.09,-10.74,0.024382949,0.019100894,0.01300844,6.84,5.48,10.29,20.54,23.38,18.47,10.29,23.75,10.59,8.69,17.12,15.57,12.4,12.79,11.02,8.81,10.84,10.11,9.28,6.93
"200306",1.42,1.62,0.73,0.82,-0.26,0.1,-1.01,-0.018694368,-5.68e-05,-0.012384296,3.33,3.93,2.95,6.02,5.64,8.91,7.48,8.7,-0.97,4.17,7.9,6.08,2.35,1.97,2.13,2.25,2.13,0.34,-0.03,1.19
"200307",2.35,4.96,-2.06,-3.02,1.88,0.07,-0.37,-0.033763757,0.023229197,0.07027246,3.71,8.31,6.6,-4.2,12.38,8.19,8.3,6.63,-2.24,6.14,9.05,7.79,8.01,6.84,5.14,4.09,3.86,3.52,1.86,1.79
"200308",2.34,2.64,1.71,-2.58,2.33,0.07,-0.51,0.014239392,0.02894015,0.017807443,4.18,5.49,6.62,7.39,7.74,2.14,6.58,4.62,1.05,2.95,5.63,4.83,4.61,4.68,5.72,5.04,5.27,4.62,4.08,2.64
"200309",-1.24,0.46,0.98,0.94,0.33,0.08,-0.06,-0.106193949,-0.033725353,0.01650027,2.17,0.63,-0.2,-0.19,4.02,-0.6,-0.15,7.11,2.77,1.73,6.31,0.27,-1.93,-2.23,-2.56,-1.35,-1.21,-1.49,-1.59,-1.73
"200310",6.08,2.79,1.79,-1.09,1.62,0.07,3.71,-0.0411309,0.004257841,0.014914299,6.01,9.63,9.19,5.56,12.68,6.11,10.1,4.93,3.14,7.33,8.78,8.79,8.99,8.71,8.47,8.15,7.63,8.35,6.58,6.48
"200311",1.35,2.37,1.46,0.12,1.84,0.07,1.63,-0.031786195,-0.004504073,-0.005526233,3.21,1.58,4.11,2.79,4.99,5.2,3.51,2.64,2.3,3.91,4.61,3.8,3.23,3.34,3.22,3.59,3.16,2.63,2.09,1.48
